,line_id,line_leading_fsize,line_max_fsize,line_is_same_fsize,line_is_same_fsize_with_prev,line_is_same_fsize_with_next,line_is_same_font,line_is_same_color,line_num_spans,line_left_margin,line_right_margin,line_top_margin,line_down_margin,line_is_most_left,line_is_most_right,line_is_align_with_prev,line_is_align_with_next,line_max_width,line_max_interspace,line_average_width,line_average_interspace,line_num_tokens,line_is_startswith_chinese,line_have_time_range,prev_line_id,prev_line_leading_fsize,prev_line_max_fsize,prev_line_is_same_fsize,prev_line_is_same_fsize_with_prev,prev_line_is_same_fsize_with_next,prev_line_is_same_font,prev_line_is_same_color,prev_line_num_spans,prev_line_left_margin,prev_line_right_margin,prev_line_top_margin,prev_line_down_margin,prev_line_is_most_left,prev_line_is_most_right,prev_line_is_align_with_prev,prev_line_is_align_with_next,prev_line_max_width,prev_line_max_interspace,prev_line_average_width,prev_line_average_interspace,prev_line_num_tokens,prev_line_is_startswith_chinese,prev_line_have_time_range,next_line_id,next_line_leading_fsize,next_line_max_fsize,next_line_is_same_fsize,next_line_is_same_fsize_with_prev,next_line_is_same_fsize_with_next,next_line_is_same_font,next_line_is_same_color,next_line_num_spans,next_line_left_margin,next_line_right_margin,next_line_top_margin,next_line_down_margin,next_line_is_most_left,next_line_is_most_right,next_line_is_align_with_prev,next_line_is_align_with_next,next_line_max_width,next_line_max_interspace,next_line_average_width,next_line_average_interspace,next_line_num_tokens,next_line_is_startswith_chinese,next_line_have_time_range,span_font,span_is_bold,span_color,span_normalized_fsize,span_id,span_width,span_left,span_right,span_is_most_left,span_is_most_right,span_left_margin,span_right_margin,span_is_align_with_prev_line,span_is_align_with_next_line,span_num_tokens,span_is_startswith_chinese,span_first_token,span_first_token_tag,span_last_token,span_last_token_tag,span_leading_tag,span_text_is_time_range,prev_span_font,prev_span_is_bold,prev_span_color,prev_span_normalized_fsize,prev_span_id,prev_span_width,prev_span_left,prev_span_right,prev_span_is_most_left,prev_span_is_most_right,prev_span_left_margin,prev_span_right_margin,prev_span_is_align_with_prev_line,prev_span_is_align_with_next_line,prev_span_num_tokens,prev_span_is_startswith_chinese,prev_span_first_token,prev_span_first_token_tag,prev_span_last_token,prev_span_last_token_tag,prev_span_leading_tag,prev_span_text_is_time_range,next_span_font,next_span_is_bold,next_span_color,next_span_normalized_fsize,next_span_id,next_span_width,next_span_left,next_span_right,next_span_is_most_left,next_span_is_most_right,next_span_left_margin,next_span_right_margin,next_span_is_align_with_prev_line,next_span_is_align_with_next_line,next_span_num_tokens,next_span_is_startswith_chinese,next_span_first_token,next_span_first_token_tag,next_span_last_token,next_span_last_token_tag,next_span_leading_tag,next_span_text_is_time_range,label
175,False,0.75,0.75,True,True,False,True,True,0,79.59375,44.360137939453125,5.046911239624023,9.645007133483887,True,True,False,False,123.95388793945312,0.0,123.95388793945312,0.0,9,True,False,False,0.0,0.0,True,True,True,True,True,0.0,0.0,20.999908447265625,0.0,5.046911239624023,True,True,True,False,20.999908447265625,0.0,20.999908447265625,0.0,2.0,True,True,False,1.5,1.5,True,False,True,True,True,0.0,0.0,32.63450622558594,9.645007133483887,0.015003204345703125,True,True,False,False,32.63450622558594,0.0,32.63450622558594,0.0,5.0,False,True,True,True,False,0.5,True,123.95388793945312,79.59375,44.360137939453125,True,True,79.59375,44.360137939453125,False,False,9,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
176,False,1.5,1.5,True,True,False,True,True,0,0.0,36.63954162597656,10.124987602233887,0.4799919128417969,True,True,False,True,36.63954162597656,0.0,36.63954162597656,0.0,5,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,91.4996337890625,5.078088760375977,10.124987602233887,True,True,True,False,171.0933837890625,0.0,171.0933837890625,0.0,15.0,False,False,False,0.0,0.0,True,False,False,True,True,0.0,0.0,0.0,0.4799919128417969,8.68499755859375,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1.0,True,36.63954162597656,0.0,36.63954162597656,True,True,0.0,36.63954162597656,False,True,5,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
177,False,0.75,0.75,True,False,True,True,True,0,79.59375,37.86521911621094,0.4949951171875,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8,True,False,False,0.0,0.0,True,False,False,True,True,0.0,0.0,4.005035400390625,0.47998046875,0.4949951171875,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0.0,True,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,True,True,False,0.5,True,117.45896911621094,79.59375,37.86521911621094,True,True,79.59375,37.86521911621094,False,True,8,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
178,False,1.5,1.5,True,False,True,True,True,0,0.0,22.134552001953125,9.64501953125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4,False,True,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,33.86018371582031,0.0150146484375,9.64501953125,True,True,False,False,113.45393371582031,0.0,113.45393371582031,0.0,8.0,True,False,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,37.86521911621094,0.0150146484375,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8.0,True,False,False,False,False,1.0,True,22.134552001953125,0.0,22.134552001953125,True,True,0.0,22.134552001953125,False,False,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
179,False,0.75,0.75,True,False,True,True,True,0,79.59375,16.865310668945312,0.4949951171875,10.1400146484375,True,True,False,True,96.45906066894531,0.0,96.45906066894531,0.0,6,True,False,False,0.0,0.0,True,True,False,True,True,0.0,0.0,4.005035400390625,0.0,0.4949951171875,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0.0,True,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,True,True,False,0.5,True,96.45906066894531,79.59375,16.865310668945312,True,True,79.59375,16.865310668945312,False,True,6,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
180,False,1.5,1.5,True,False,True,True,True,0,0.0,22.134552001953125,9.64501953125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4,False,True,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,12.860275268554688,0.0150146484375,9.64501953125,True,True,False,False,92.45402526855469,0.0,92.45402526855469,0.0,6.0,True,False,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,37.86521911621094,0.0150146484375,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8.0,True,False,False,False,False,1.0,True,22.134552001953125,0.0,22.134552001953125,True,True,0.0,22.134552001953125,False,False,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
181,False,0.75,0.75,True,False,True,True,True,0,79.59375,90.36497497558594,0.4949951171875,10.1400146484375,True,False,False,True,169.95872497558594,0.0,169.95872497558594,0.0,13,True,True,False,0.0,0.0,True,True,False,True,True,0.0,0.0,4.005035400390625,0.0,0.4949951171875,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0.0,True,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,59.99977111816406,10.1400146484375,5.078088760375977,True,True,True,True,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,True,True,False,0.5,True,169.95872497558594,79.59375,90.36497497558594,True,False,79.59375,90.36497497558594,False,True,13,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182,False,1.5,1.5,True,False,True,True,True,0,0.0,22.134552001953125,9.64501953125,5.061925888061523,True,True,False,True,22.134552001953125,0.0,22.134552001953125,0.0,4,False,True,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,86.35993957519531,0.0150146484375,9.64501953125,True,False,False,False,165.9536895751953,0.0,165.9536895751953,0.0,13.0,True,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,10.499954223632812,5.061925888061523,1.239776611328125e-05,True,True,True,True,10.499954223632812,0.0,10.499954223632812,0.0,1.0,True,True,False,False,False,1.0,True,22.134552001953125,0.0,22.134552001953125,True,True,0.0,22.134552001953125,False,True,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
183,False,0.75,0.75,True,False,True,True,True,0,79.59375,48.36517333984375,4.566930770874023,10.140002250671387,True,True,False,True,127.95892333984375,0.0,127.95892333984375,0.0,9,True,False,False,1.5,1.5,True,True,False,True,True,0.0,0.0,26.13958740234375,10.125,4.566930770874023,True,True,False,False,26.13958740234375,0.0,26.13958740234375,0.0,4.0,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,70.49972534179688,10.140002250671387,10.125011444091797,True,True,True,False,150.09347534179688,0.0,150.09347534179688,0.0,13.0,False,False,True,True,False,0.5,True,127.95892333984375,79.59375,48.36517333984375,True,True,79.59375,48.36517333984375,False,True,9,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
184,False,1.5,1.5,True,False,True,True,True,0,0.0,32.63450622558594,9.645007133483887,0.015003204345703125,True,True,False,False,32.63450622558594,0.0,32.63450622558594,0.0,5,False,True,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,44.360137939453125,5.046911239624023,9.645007133483887,True,True,False,False,123.95388793945312,0.0,123.95388793945312,0.0,9.0,True,False,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,37.86521911621094,0.015003204345703125,18.82501220703125,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8.0,True,False,False,False,False,1.0,True,32.63450622558594,0.0,32.63450622558594,True,True,0.0,32.63450622558594,False,False,5,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
185,False,0.75,0.75,True,True,True,True,True,0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12,False,False,False,0.75,0.75,True,False,True,True,True,0.0,79.59375,37.86521911621094,0.4949951171875,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8.0,True,False,False,1.5,1.5,True,True,True,True,True,0.0,0.0,22.134552001953125,10.125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,False,False,0.5,True,139.59352111816406,79.59375,59.99977111816406,True,True,79.59375,59.99977111816406,True,False,12,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
186,False,0.75,0.75,True,True,True,True,True,0,79.59375,37.86521911621094,0.0150146484375,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8,True,False,False,1.5,1.5,True,False,True,True,True,0.0,0.0,22.134552001953125,9.64501953125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,38.99986267089844,10.1400146484375,10.125,True,True,True,False,118.59361267089844,0.0,118.59361267089844,0.0,10.0,False,False,True,True,False,0.5,True,117.45896911621094,79.59375,37.86521911621094,True,True,79.59375,37.86521911621094,False,True,8,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
187,False,0.0,0.0,True,True,True,True,True,0,0.0,20.999908447265625,0.0,0.0,True,True,True,True,20.999908447265625,0.0,20.999908447265625,0.0,2,True,True,False,0.0,0.0,True,False,True,True,True,0.0,0.0,0.0,0.47998046875,0.0,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,20.999908447265625,0.0,20.999908447265625,True,True,0.0,20.999908447265625,True,True,2,True,False,True,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
188,False,0.75,0.75,True,True,True,True,True,0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12,False,False,False,0.75,0.75,True,False,True,True,True,0.0,79.59375,16.865310668945312,0.4949951171875,10.1400146484375,True,True,False,True,96.45906066894531,0.0,96.45906066894531,0.0,6.0,True,False,False,1.5,1.5,True,True,True,True,True,0.0,0.0,22.134552001953125,10.125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,False,False,0.5,True,139.59352111816406,79.59375,59.99977111816406,True,True,79.59375,59.99977111816406,True,False,12,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
189,False,0.75,0.75,True,True,True,True,True,0,79.59375,37.86521911621094,0.0150146484375,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8,True,False,False,1.5,1.5,True,False,True,True,True,0.0,0.0,22.134552001953125,9.64501953125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,112.49952697753906,10.1400146484375,10.125,True,False,True,False,192.09327697753906,0.0,192.09327697753906,0.0,17.0,False,True,True,True,False,0.5,True,117.45896911621094,79.59375,37.86521911621094,True,True,79.59375,37.86521911621094,False,True,8,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
190,False,0.0,0.0,True,True,True,True,True,0,0.0,52.499755859375,0.0,0.0,True,False,True,True,52.499755859375,0.0,52.499755859375,0.0,5,True,False,False,0.0,0.0,True,False,True,True,True,0.0,0.0,0.0,0.47998046875,0.0,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,0.0,0.0,5.046911239624023,True,True,True,False,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,52.499755859375,0.0,52.499755859375,True,False,0.0,52.499755859375,True,True,5,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
191,False,0.75,0.75,True,True,True,True,True,0,79.59375,59.99977111816406,10.1400146484375,5.078088760375977,True,True,True,True,139.59352111816406,0.0,139.59352111816406,0.0,12,False,False,False,0.75,0.75,True,False,True,True,True,0.0,79.59375,90.36497497558594,0.4949951171875,10.1400146484375,True,False,False,True,169.95872497558594,0.0,169.95872497558594,0.0,13.0,True,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,70.49972534179688,5.078088760375977,10.124987602233887,True,True,True,False,150.09347534179688,0.0,150.09347534179688,0.0,13.0,False,False,False,False,False,0.5,True,139.59352111816406,79.59375,59.99977111816406,True,True,79.59375,59.99977111816406,True,True,12,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
192,False,0.0,0.0,True,True,True,True,True,0,0.0,10.499954223632812,5.061925888061523,1.239776611328125e-05,True,True,True,True,10.499954223632812,0.0,10.499954223632812,0.0,1,True,True,False,1.5,1.5,True,False,True,True,True,0.0,0.0,22.134552001953125,9.64501953125,5.061925888061523,True,True,False,True,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,10.499954223632812,1.239776611328125e-05,1.1444091796875e-05,True,True,True,True,10.499954223632812,0.0,10.499954223632812,0.0,1.0,True,True,True,True,True,0.0,True,10.499954223632812,0.0,10.499954223632812,True,True,0.0,10.499954223632812,True,True,1,True,False,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
193,False,0.75,0.75,True,True,True,True,True,0,79.59375,70.49972534179688,10.140002250671387,10.125011444091797,True,True,True,False,150.09347534179688,0.0,150.09347534179688,0.0,13,False,False,False,0.75,0.75,True,False,True,True,True,0.0,79.59375,48.36517333984375,4.566930770874023,10.140002250671387,True,True,False,True,127.95892333984375,0.0,127.95892333984375,0.0,9.0,True,False,False,1.5,1.5,True,True,False,True,True,0.0,0.0,22.134552001953125,10.125011444091797,8.70001220703125,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,False,False,0.5,True,150.09347534179688,79.59375,70.49972534179688,True,True,79.59375,70.49972534179688,True,False,13,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
194,False,0.75,0.75,True,True,False,True,True,0,79.59375,37.86521911621094,0.015003204345703125,18.82501220703125,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8,True,False,False,1.5,1.5,True,False,True,True,True,0.0,0.0,32.63450622558594,9.645007133483887,0.015003204345703125,True,True,False,False,32.63450622558594,0.0,32.63450622558594,0.0,5.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.5,True,117.45896911621094,79.59375,37.86521911621094,True,True,79.59375,37.86521911621094,False,True,8,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
195,False,1.5,1.5,True,True,True,True,True,0,0.0,22.134552001953125,10.125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,16.865310668945312,0.0150146484375,10.1400146484375,True,True,False,True,96.45906066894531,0.0,96.45906066894531,0.0,6.0,True,False,False,False,False,1.0,True,22.134552001953125,0.0,22.134552001953125,True,True,0.0,22.134552001953125,False,False,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
196,False,0.75,0.75,True,True,True,True,True,0,79.59375,38.99986267089844,10.1400146484375,10.125,True,True,True,False,118.59361267089844,0.0,118.59361267089844,0.0,10,False,False,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,37.86521911621094,0.0150146484375,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8.0,True,False,False,1.5,1.5,True,True,True,True,True,0.0,0.0,22.134552001953125,10.125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,False,False,0.5,True,118.59361267089844,79.59375,38.99986267089844,True,True,79.59375,38.99986267089844,True,False,10,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
197,False,0.0,0.0,True,True,True,True,True,0,0.0,0.0,0.0,0.0,True,True,True,True,0.0,0.0,0.0,0.0,0,True,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,20.999908447265625,0.0,0.0,True,True,True,True,20.999908447265625,0.0,20.999908447265625,0.0,2.0,True,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,0.0,0.0,0.0,True,True,0.0,0.0,True,True,0,True,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198,False,1.5,1.5,True,True,True,True,True,0,0.0,22.134552001953125,10.125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,90.36497497558594,0.0150146484375,10.1400146484375,True,False,False,True,169.95872497558594,0.0,169.95872497558594,0.0,13.0,True,True,False,False,False,1.0,True,22.134552001953125,0.0,22.134552001953125,True,True,0.0,22.134552001953125,False,False,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
199,False,0.75,0.75,True,True,True,True,True,0,79.59375,112.49952697753906,10.1400146484375,10.125,True,False,True,False,192.09327697753906,0.0,192.09327697753906,0.0,17,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,37.86521911621094,0.0150146484375,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8.0,True,False,False,1.5,1.5,True,True,True,True,True,0.0,0.0,22.134552001953125,10.125,5.061925888061523,True,True,False,True,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,False,False,0.5,True,192.09327697753906,79.59375,112.49952697753906,True,False,79.59375,112.49952697753906,True,False,17,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
